ReadGroup	LENGTH_ESTIMATE
NIC1149	13.67808377173895
NIC943	13.703090197547013
NIC1911	11.851666168150594
NIC1152	10.174683516029056
NIC956	13.261080064125837
NIC408	15.598922190016376
QG921	15.090515684622062
NIC1316	11.740603145940982
QG981	12.655320956189096
NIC1173	10.626609990718945
QG2727	14.7579302213748
JU3170	12.194426659830105
NIC321	18.318327882116176
NIC51	14.242625391619642
NIC105	16.11345095828094
NIC1420	15.647296689596804
QG1004	19.10568537885218
NIC1136	13.087242290232533
NIC375	15.212702254863538
NIC904	16.892702923892948
NIC203	20.82043635684935
NIC478	18.25331117501521
QG3880	11.59168556880123
NIC1433	14.845021566430473
NIC1877	15.806216837059782
NIC1157	14.767674104534494
NIC420	13.668167430470232
NIC1650	12.5680571530244
NIC1587	11.236335635163176
NIC927	13.216068497671321
NIC1410	11.703179736283396
ECA1403	12.838902613242094
NIC129	17.244172550078023
JU1821	8.98480879283772
ECA806	12.60634285322709
NIC425	17.172688663888763
QG838	12.004722739906853
NIC1016	14.058957505512131
NIC1151	11.433110337556295
JU1835	15.626343029350735
NIC1531	13.30531556908976
NIC1112	7.631521388443404
QG2749	19.843202482081075
NIC962	11.176751358496373
QG3036	11.863565777673053
NIC354	18.4384449550494
NIC570	17.292115904385902
NIC761	13.768710508029555
NIC55	10.766214829971556
QG3859	15.142339346382913
QG3807	10.035337363939977
NIC1389	15.498551570566073
QG3855	10.39982757735615
NIC1162	14.114230329453404
NIC1658	9.558663150605554
NIC434	11.809413931440417
NIC1167	9.599449493389052
NIC1012	11.77966490763427
ECA2087	10.195119801948062
NIC1159	12.591770143014804
NIC479	14.868907014529901
NIC245	17.166911317236558
NIC1005	11.512009922433464
NIC426	14.671873624973253
NIC280	10.929360201105553
NIC1313	11.684985405781665
NIC1176	11.374215893325577
QG851	11.555555594961302
NIC1509	9.999724764427112
ECA1579	7.755984405723958
NIC1001	15.451384277748792
NIC1004	15.234087060382159
NIC1294	20.490868910509956
NIC1941	14.546755266878417
NIC1927	13.355673336923932
NIC491	12.526408519695794
NIC1133	13.18381883128437
JU1636	15.120437166537231
NIC1165	14.919523469527604
NIC920	22.324615983731707
QG131	10.383616515108164
NIC489	14.30462408181274
QG840	8.359579164392489
NIC365	18.445429508464755
NIC916	12.77457573857721
NIC932	18.74309220463524
NIC1474	14.799751312812425
NIC752	15.188126974328027
JU1640	11.589702300547488
NIC589	16.82027051810407
NIC953	13.41456778115465
ECA1312	8.155552598515031
JU1818	19.335313351013824
JU1870	18.094735943770274
NIC1856	15.514072800377976
QG3849	17.496133847357907
NIC458	16.251848590770404
QG3843	13.484672002471743
NIC1140	15.935991564098188
QG3543	13.8620965740645
NIC1544	11.153124597560478
NIC594	17.130263969069564
NIC903	15.559515512105044
NIC1359	15.627464007059373
ECA1310	6.643319177941385
QG3547	9.765354194267386
NIC1555	17.86260732902782
NIC1694	9.757938495579477
NIC1355	13.463028509789591
QG3803	12.814758477979135
NIC1343	8.521448345519728
NIC459	16.88390756033287
NIC1188	18.42628665836341
QG835	13.506143037044875
NIC1586	12.445439437510371
NIC249	16.55468503021152
QG3805	12.318596498325325
QG3871	18.30435877528547
NIC409	18.635823260824093
NIC121	16.33333504728289
ECA1299	12.839247529460136
NIC1929	19.97013165032063
QG823	10.042925520736908
QG3850	17.274094031993194
NIC90	13.680756872428777
QG842	13.804064420378891
JU2750	15.116470630029745
QG935	13.595907482790377
NIC983	10.716201978355427
NIC120	11.813811613220455
NIC1478	15.227619881293867
QG800	10.805104133555822
NIC91	21.43947473918072
ECA1309	6.7229862014037
NIC1514	12.757674843893138
ECA788	14.699294464307613
QG2716	20.598827686757186
NIC1147	12.44380108547467
BRC20548	11.000412942022262
NIC573	15.4343109249557
ECA1401	16.61987419542151
NIC1388	17.63763572580975
JU1430	14.364467045643076
NIC1126	12.547707096159904
QG3521	20.460774970485765
ECA798	10.79113502672511
QG3835	11.453029249148235
NIC1417	12.187097190196706
NIC1171	12.534686508928809
NIC339	13.0200698567688
ECA1581	8.14623123772244
JU1975	11.182097559876029
NIC1657	16.491824049473312
QG3009	12.451820387544151
NIC1145	12.058615898975958
NIC1447	13.960139009043017
NIC424	16.39904158681994
NIC1335	10.376028358311235
NIC291	15.383349553739954
QG3064	8.541513846504337
NIC1546	15.123713870608631
ECA801	11.05818640854434
QG3857	13.049473964356904
NIC584	12.3893905520785
NIC1177	10.135449296226748
NIC581	16.04058740721951
NIC533	12.81389618743403
NIC1276	16.235723757576924
NIC1038	16.94150856874593
NIC563	17.221580537796257
NIC1372	13.304022133272102
QG3817	12.794753337332684
NIC1317	13.807858498777355
QG3793	10.035940967321551
ECA1445	10.952038442441832
QG3814	9.953247304045915
NIC993	10.574355183685542
QG2771	18.28357757314842
ECA1306	6.044492885987291
NIC1656	14.797854273613192
NIC1257	13.192872882007979
ECA1300	12.047061205671543
QG3829	25.06480287796856
NIC294	15.583918334531537
NIC1565	12.63471221216107
NIC1430	13.169763495399145
NIC1409	13.521750495911288
NIC1914	18.035841499539558
ECA1583	7.775722236301428
NIC284	20.092145762453086
QG3800	10.732499269657925
NIC1596	12.715163920019428
NIC929	15.252195161829379
NIC1563	13.478980884874046
QG2773	15.049901799947584
NIC1284	14.962982913000932
NIC977	12.596685199121907
JU1845	14.847867125229323
NIC572	15.74533912457532
NIC1252	14.565811887925252
QG837	11.392496452881817
QG987	9.829077465550697
JU1847	19.329536004361614
QG3522	19.140177000656408
NIC1919	13.944186633958564
NIC53	9.52322300920171
NIC1400	12.793459901515027
NIC1408	14.537614987100296
NIC396	21.06920717911234
NIC125	13.560726028550066
NIC547	14.680410301369799
NIC1453	15.039554313406315
NIC909	18.10197918434916
NIC1649	13.151827852060947
NIC1305	12.61824246274955
NIC1309	11.805706082096462
